round,client_id,phase,loss,accuracy,precision,recall,f1,num_examples
0,0,evaluate,2.4357439637184144,0.0008203445447087777,0.00010347682119205298,0.125,0.00020678246484698098,1219
0,1,evaluate,2.253713197178311,0.08421985815602837,0.08568509670778732,0.15477659595306653,0.04204217785827905,1128
0,2,evaluate,2.3827338925114385,0.09341950646298472,0.16976620049108573,0.21577060931899644,0.06006033421982297,1702
0,3,evaluate,2.134335908022794,0.24891461649782923,0.10133337534043253,0.17969371110562823,0.08935551163812033,2073
0,4,evaluate,2.1460239716938565,0.1710079275198188,0.0296078431372549,0.16448801742919392,0.05018278497839814,1766
0,5,evaluate,2.5580030609579647,0.0,0.0,0.0,0.0,2114
1,0,evaluate,2.018963554075786,0.3595696489241223,0.23847505075498032,0.17021355093159682,0.1809070121581137,1766
1,1,evaluate,2.096397811716253,0.341534008683068,0.22472982405830014,0.25935811697448835,0.19273900500965255,2073
1,2,evaluate,2.1706192228529186,0.23847517730496454,0.13377894369803756,0.21730007465301585,0.14061187854291302,1128
1,3,evaluate,2.1948616681275546,0.29494712103407755,0.10829198224079395,0.18675653212820112,0.11076538265594928,1702
1,4,evaluate,2.201051962375641,0.04593929450369155,0.1521358292420911,0.26126984126984126,0.06349002938585575,1219
1,5,evaluate,2.2092735416748943,0.05203405865657521,0.13743017178228012,0.10665789808646951,0.05130636309406879,2114
2,0,evaluate,1.611044270651681,0.4898074745186863,0.3000623836017264,0.23443522806964087,0.25774554002466304,1766
2,1,evaluate,1.9065320166674526,0.35504100337674865,0.25606256650346376,0.29230047230453143,0.23991098261994465,2073
2,2,evaluate,2.097606557386893,0.25558166862514686,0.11659512613006708,0.1721274219521064,0.10734492927475384,1702
2,3,evaluate,2.1721621990203857,0.08367514356029532,0.0917544710450889,0.3092063492063492,0.06140691074610575,1219
2,4,evaluate,2.010682158999973,0.22340425531914893,0.1396122352490277,0.23229680858357327,0.14889633392922866,1128
2,5,evaluate,2.2222580313682556,0.04919583727530748,0.03458176188641984,0.20036281179138324,0.05025515501938801,2114
3,0,evaluate,2.191341837247213,0.17567567567567569,0.10075868621064062,0.08197496233961872,0.07868773946360154,1702
3,1,evaluate,1.4881118621144975,0.5464326160815403,0.2899700938095311,0.24078473521739152,0.2394556970104772,1766
3,2,evaluate,1.8304593443870545,0.35684987694831827,0.16663147617263246,0.32802625723186474,0.12977121092033567,1219
3,3,evaluate,1.913694355222914,0.24822695035460993,0.25295917278571056,0.26848671220145837,0.1885978785898271,1128
3,4,evaluate,1.8122715552647908,0.41485769416304874,0.20652457729518725,0.29117360752131494,0.23025159817445287,2073
3,5,evaluate,1.9702061625087963,0.1054872280037843,0.2209552625287865,0.30939101387564316,0.08587157076352579,2114
4,0,evaluate,1.953282563774674,0.2608695652173913,0.11020716443677168,0.15562827905043894,0.10084546825199917,1702
